,Gene1,Gene2,ReversalRatio,ImportanceScore
18590,GHRHR,GABRA2,0.580952380952381,0.7931034482758621
18591,CCDC9B,CPEB1,0.580952380952381,0.7931034482758621
18592,DKK3,CLIP4,0.580952380952381,0.7931034482758621
18593,PRRG4,GRIN2D,0.580952380952381,0.7931034482758621
18594,IRF8,FBXO2,0.5833333333333334,0.7931034482758621
18595,MYO9A,PRKCH,0.580952380952381,0.7931034482758621
18596,ACTN3,RASSF10,0.580952380952381,0.7931034482758621
18597,TRIM41,CHL1,0.580952380952381,0.7931034482758621
18598,TESC,CYS1,0.580952380952381,0.7931034482758621
18599,PCOLCE2,LINC01016,0.580952380952381,0.7931034482758621
18600,PCOLCE2,SOX8,0.580952380952381,0.7931034482758621
18601,MIR4453,HS6ST2,0.580952380952381,0.7931034482758621
18602,KIZ,RASGRP1,0.580952380952381,0.7931034482758621
18603,GOLGA2P5,SLC2A2,0.580952380952381,0.7931034482758621
18604,TMEM256,HHATL,0.580952380952381,0.7931034482758621
18605,CACHD1,C15orf61,0.580952380952381,0.7931034482758621
18606,ADAMTS17,CADM3,0.580952380952381,0.7931034482758621
18607,ZC2HC1C,SLC2A2,0.580952380952381,0.7931034482758621
18608,IRF8,ZNF300P1,0.580952380952381,0.7931034482758621
18609,SLC52A3,RASSF10,0.580952380952381,0.7931034482758621
18610,OSGIN1,HCN4,0.580952380952381,0.7931034482758621
18611,DNMBP,HS6ST2,0.580952380952381,0.7931034482758621
18612,PCOLCE2,LILRA1,0.580952380952381,0.7931034482758621
18613,CD44,LRP6,0.580952380952381,0.7931034482758621
18614,FAM111A,TMEM37,0.580952380952381,0.7931034482758621
18615,RFX1,NTN1,0.580952380952381,0.7931034482758621
18616,GPS1,ASCL2,0.580952380952381,0.7931034482758621
18617,ALDOB,PPP3CC,0.580952380952381,0.7931034482758621
18618,ADAMTS17,AK8,0.580952380952381,0.7931034482758621
18619,PPIC,MREG,0.580952380952381,0.7931034482758621
18620,HOXD12,RASSF10,0.580952380952381,0.7931034482758621
18621,ALDOB,ZBTB3,0.580952380952381,0.7931034482758621
18622,KLHL40,RASSF10,0.580952380952381,0.7931034482758621
18623,PCOLCE2,IGDCC3,0.580952380952381,0.7931034482758621
18624,ADAMTS17,RAB43,0.580952380952381,0.7931034482758621
18625,PCOLCE2,LYG2,0.580952380952381,0.7931034482758621
18626,PCOLCE2,COL20A1,0.580952380952381,0.7931034482758621
18627,OBSL1,CLTRN,0.580952380952381,0.7931034482758621
18628,PDE4A,ZNF497,0.580952380952381,0.7931034482758621
18629,ALDOB,RNF5P1,0.580952380952381,0.7931034482758621
18630,TCTN1,FAM47E-STBD1,0.580952380952381,0.7931034482758621
18631,NEFL,GRIN2D,0.580952380952381,0.7931034482758621
18632,SLC26A4,NANP,0.580952380952381,0.7931034482758621
18633,RAB23,UNC5D,0.580952380952381,0.7931034482758621
18634,TBX4,RASSF10,0.580952380952381,0.7931034482758621
18635,SLC26A4,KDM6A,0.580952380952381,0.7931034482758621
18636,PTCRA,HCN4,0.580952380952381,0.7931034482758621
18637,VKORC1,ABCA3,0.580952380952381,0.7931034482758621
18638,ALDOB,METTL18,0.580952380952381,0.7931034482758621
18639,CYB561D2,SLC2A2,0.580952380952381,0.7931034482758621
18640,NPIPB8,PHF5A,0.580952380952381,0.7931034482758621
18641,PHF24,OR7C1,0.580952380952381,0.7931034482758621
18642,DHX9-AS1,NTN1,0.580952380952381,0.7931034482758621
18643,DKK3,DARS1,0.580952380952381,0.7931034482758621
18644,GALNT7,POLR2C,0.580952380952381,0.7931034482758621
18645,MORC3,HS6ST2,0.580952380952381,0.7931034482758621
18646,CFAP97,LOC101929550,0.580952380952381,0.7931034482758621
18647,MIR4453HG,HS6ST2,0.580952380952381,0.7931034482758621
18648,SLC26A4,TRAF6,0.580952380952381,0.7931034482758621
18649,MAML1,ASCL2,0.580952380952381,0.7931034482758621
18650,KCTD5,HCN4,0.580952380952381,0.7931034482758621
18651,CACNA1B,SLC2A2,0.580952380952381,0.7931034482758621
18652,RAB40C,HHATL,0.580952380952381,0.7931034482758621
18653,PCOLCE2,SHC4,0.580952380952381,0.7931034482758621
18654,ERVK13-1,RDH10,0.580952380952381,0.7931034482758621
18655,RAB40C,SLC25A42,0.580952380952381,0.7931034482758621
18656,APAF1,FAM107A,0.580952380952381,0.7931034482758621
18657,ADAM23,ATP4A,0.580952380952381,0.7931034482758621
18658,ALDOB,RNF5,0.580952380952381,0.7931034482758621
18659,PDE4B,RAB11FIP5,0.580952380952381,0.7931034482758621
18660,STAM2,MRPL49,0.5833333333333334,0.7931034482758621
18661,FYCO1,STBD1,0.5833333333333334,0.7931034482758621
18662,SMPDL3B,H3C8,0.5833333333333334,0.7931034482758621
18663,LOC441052,GABRA2,0.5833333333333334,0.7931034482758621
18664,DCLK1,CELSR1,0.5833333333333334,0.7931034482758621
18665,ELMO1,CHL1,0.5833333333333334,0.7931034482758621
18666,PRIMA1,FRMPD4,0.5833333333333334,0.7931034482758621
18667,CEP85L,LANCL2,0.5833333333333334,0.7931034482758621
18668,CARD8,AKT1,0.5833333333333334,0.7931034482758621
18669,DEF6,OBSCN,0.5833333333333334,0.7931034482758621
18670,DCLK1,PCSK6,0.5833333333333334,0.7931034482758621
18671,DCLK1,LOC100506472,0.5833333333333334,0.7931034482758621
18672,IGSF21,MYCN,0.5833333333333334,0.7931034482758621
18673,HCFC1R1,GOLT1A,0.5833333333333334,0.7931034482758621
18674,MCUR1,HS6ST2,0.5833333333333334,0.7931034482758621
18675,DCLK1,LDHD,0.5833333333333334,0.7931034482758621
18676,DCLK1,GRIN2D,0.5833333333333334,0.7931034482758621
18677,ANKZF1,TMEM150C,0.5833333333333334,0.7931034482758621
18678,PCOLCE2,SSTR5,0.5833333333333334,0.7931034482758621
18679,ALDOB,COMTD1,0.5833333333333334,0.7931034482758621
18680,CDKN1A,SPATS2,0.5833333333333334,0.7931034482758621
18681,IRF8,EHD1,0.5833333333333334,0.7931034482758621
18682,ADAMTS17,DES,0.5833333333333334,0.7931034482758621
18683,IRF8,GPR68,0.5833333333333334,0.7931034482758621
18684,PRIMA1,LINC01018,0.5833333333333334,0.7931034482758621
18685,DIO2,EIF1B-AS1,0.5833333333333334,0.7931034482758621
18686,LINC01061,TMEM37,0.5833333333333334,0.7931034482758621
18687,ALDOB,SETD6,0.5833333333333334,0.7931034482758621
18688,IRF8,PNP,0.5833333333333334,0.7931034482758621
18689,HLA-DQA2,TAFA4,0.5833333333333334,0.7931034482758621
18690,ADAMTS17,LINC01018,0.5833333333333334,0.7931034482758621
18691,DDRGK1,TACO1,0.5833333333333334,0.7931034482758621
18692,GTF2IP20,TMEM37,0.5833333333333334,0.7931034482758621
18693,ADAMTS17,COL7A1,0.5833333333333334,0.7931034482758621
18694,SMPDL3B,WNT6,0.5833333333333334,0.7931034482758621
18695,PRIMA1,ZRANB3,0.5833333333333334,0.7931034482758621
18696,FAIM2,CAB39L,0.5833333333333334,0.7931034482758621
18697,SLC38A2,FUNDC2,0.5833333333333334,0.7931034482758621
18698,DCLK1,SPTBN5,0.5833333333333334,0.7931034482758621
18699,DCLK1,SLC2A9,0.5833333333333334,0.7931034482758621
18700,SSBP2,AACS,0.5833333333333334,0.7931034482758621
18701,LGALS7B,MIOX,0.5833333333333334,0.7931034482758621
18702,C11orf97,RASSF10,0.5833333333333334,0.7931034482758621
18703,PRIMA1,MPND,0.5833333333333334,0.7931034482758621
18704,KL,PRPS1,0.5833333333333334,0.7931034482758621
18705,IRF8,RRP12,0.5833333333333334,0.7931034482758621
18706,DCLK1,OR7E14P,0.5833333333333334,0.7931034482758621
18707,ELFN1,ARSB,0.5833333333333334,0.7931034482758621
18708,HMHB1,RASSF10,0.5833333333333334,0.7931034482758621
18709,DNMT3L,RASSF10,0.5833333333333334,0.7931034482758621
18710,RNPEPL1,TSPAN1,0.5833333333333334,0.7931034482758621
18711,MIR34A,CNNM2,0.5833333333333334,0.7931034482758621
18712,FYCO1,FAM47E-STBD1,0.5833333333333334,0.7931034482758621
18713,SLC26A4,REXO1,0.5833333333333334,0.7931034482758621
18714,DLGAP4,TMEM37,0.5833333333333334,0.7931034482758621
18715,LOC729218,TMEM37,0.5833333333333334,0.7931034482758621
18716,DCLK1,PRKAR1B-AS1,0.5833333333333334,0.7931034482758621
18717,FAIM2,XKR6,0.5833333333333334,0.7931034482758621
18718,PRIMA1,AMDHD2,0.5833333333333334,0.7931034482758621
18719,RIN3,TAFA4,0.5833333333333334,0.7931034482758621
18720,PHF11,CLTRN,0.5833333333333334,0.7931034482758621
18721,IRF8,C6orf226,0.5833333333333334,0.7931034482758621
18722,KLHL3,RRAGD,0.5833333333333334,0.7931034482758621
18723,CRYAA,RASSF10,0.5833333333333334,0.7931034482758621
18724,IRF8,ATP23,0.5833333333333334,0.7931034482758621
18725,MIR34A,PREP,0.5833333333333334,0.7931034482758621
18726,CFAP44,ASCL2,0.5833333333333334,0.7931034482758621
18727,DCLK1,C9orf50,0.5833333333333334,0.7931034482758621
18728,PCOLCE2,VENTX,0.5833333333333334,0.7931034482758621
18729,ALDOB,TRIM65,0.5833333333333334,0.7931034482758621
18730,LGALS7,MIOX,0.5833333333333334,0.7931034482758621
18731,FYCO1,FAM47E,0.5833333333333334,0.7931034482758621
18732,FAIM2,KRT40,0.5833333333333334,0.7931034482758621
18733,PCSK4,HCN4,0.5833333333333334,0.7931034482758621
18734,GPR19,LRRC20,0.5833333333333334,0.7931034482758621
18735,IRF8,FGGY,0.5833333333333334,0.7931034482758621
18736,EML6,CHD4,0.5833333333333334,0.7931034482758621
18737,NUP62CL,NTN1,0.5833333333333334,0.7931034482758621
18738,DIPK2A,CYS1,0.5833333333333334,0.7931034482758621
18739,DCLK1,PITX1,0.5833333333333334,0.7931034482758621
18740,SLC26A4,MIR1909,0.5833333333333334,0.7931034482758621
18741,LINC00592,GABRA2,0.5833333333333334,0.7931034482758621
18742,SEPTIN6,ASCL2,0.5833333333333334,0.7931034482758621
18743,PNMA2,ARG2,0.5785714285714286,0.7931034482758621
18744,KIF3A,RASGRP1,0.5738095238095238,0.7931034482758621
18745,ITGA3,NTN1,0.5785714285714286,0.7931034482758621
18746,MLPH,MIR6824,0.5738095238095238,0.7931034482758621
18747,MLPH,DUX4L6,0.5738095238095238,0.7931034482758621
18748,MLPH,DUX4L7,0.5738095238095238,0.7931034482758621
18749,MLPH,DUX4L8,0.5738095238095238,0.7931034482758621
18750,OR10D3,GABRA2,0.5738095238095238,0.7931034482758621
18751,MLPH,DUX4L1,0.5738095238095238,0.7931034482758621
18752,MLPH,PHF5A,0.5738095238095238,0.7931034482758621
18753,MLPH,DPM2,0.5738095238095238,0.7931034482758621
18754,MLPH,LRRC61,0.5738095238095238,0.7931034482758621
18755,MLPH,SLC26A6,0.5738095238095238,0.7931034482758621
18756,MLPH,DUX4L3,0.5738095238095238,0.7931034482758621
18757,PRIMA1,CITED4,0.5738095238095238,0.7931034482758621
18758,MLPH,SPDEF,0.5738095238095238,0.7931034482758621
18759,ZNF587B,ASCL2,0.5738095238095238,0.7931034482758621
18760,MLPH,EEPD1,0.5738095238095238,0.7931034482758621
18761,MLPH,HSPBP1,0.5738095238095238,0.7931034482758621
18762,GRHL3,GABRA2,0.5738095238095238,0.7931034482758621
18763,IL12A-AS1,GABRA2,0.5738095238095238,0.7931034482758621
18764,PRIMA1,NHEJ1,0.5738095238095238,0.7931034482758621
18765,MLPH,DUX4L5,0.5738095238095238,0.7931034482758621
18766,MLPH,DUX4L2,0.5738095238095238,0.7931034482758621
18767,ELFN1,ADAMTSL5,0.5738095238095238,0.7931034482758621
18768,ELFN1,ZNF433-AS1,0.5738095238095238,0.7931034482758621
18769,ELFN1,B3GALT5-AS1,0.5738095238095238,0.7931034482758621
18770,ORMDL1,ARG2,0.5738095238095238,0.7931034482758621
18771,ELFN1,FUT7,0.5738095238095238,0.7931034482758621
18772,KAAG1,GABRA2,0.5738095238095238,0.7931034482758621
18773,ELFN1,FAM201B,0.5738095238095238,0.7931034482758621
18774,ELFN1,PCDHB18P,0.5738095238095238,0.7931034482758621
18775,ELFN1,ITPKB-IT1,0.5738095238095238,0.7931034482758621
18776,ELFN1,LOC100288123,0.5738095238095238,0.7931034482758621
18777,PRIMA1,TSC22D4,0.5738095238095238,0.7931034482758621
18778,MLPH,DUX4,0.5738095238095238,0.7931034482758621
18779,LOC100506851,RASSF10,0.5738095238095238,0.7931034482758621
18780,MLPH,ZNF473,0.5738095238095238,0.7931034482758621
18781,MLPH,ARID3A,0.5738095238095238,0.7931034482758621
18782,MLPH,NPFF,0.5738095238095238,0.7931034482758621
18783,MLPH,DUX4L4,0.5738095238095238,0.7931034482758621
18784,MLPH,CARD19,0.5738095238095238,0.7931034482758621
18785,MLPH,DUX4L24,0.5738095238095238,0.7931034482758621
18786,ELFN1,SCARA5,0.5738095238095238,0.7931034482758621
18787,MLPH,ZNF135,0.5738095238095238,0.7931034482758621
18788,MLPH,MAP4K3-DT,0.5738095238095238,0.7931034482758621
18789,MLPH,CFAP157,0.5738095238095238,0.7931034482758621
18790,HPRT1,CLTRN,0.5738095238095238,0.7931034482758621
18791,LOC101929963,RASSF10,0.5738095238095238,0.7931034482758621
18792,ALDOB,APTR,0.5738095238095238,0.7931034482758621
18793,UGDH,CLTRN,0.5738095238095238,0.7931034482758621
18794,ALDOB,METTL13,0.5738095238095238,0.7931034482758621
18795,ALDOB,PAGR1,0.5738095238095238,0.7931034482758621
18796,ALDOB,WASHC5,0.5738095238095238,0.7931034482758621
18797,ALDOB,KCNG3,0.5738095238095238,0.7931034482758621
18798,ALDOB,DHCR24,0.5738095238095238,0.7931034482758621
18799,OR51B5,GABRA2,0.5738095238095238,0.7931034482758621
18800,MLPH,SPINT1-AS1,0.5738095238095238,0.7931034482758621
18801,ALDOB,HHATL,0.5738095238095238,0.7931034482758621
18802,PRIMA1,KCNIP4,0.5738095238095238,0.7931034482758621
18803,MPO,RASSF10,0.5738095238095238,0.7931034482758621
18804,MYCL,RASSF10,0.5738095238095238,0.7931034482758621
18805,TMEM266,RASSF10,0.5738095238095238,0.7931034482758621
18806,DUSP6,CHL1,0.5738095238095238,0.7931034482758621
18807,PCED1B-AS1,GABRA2,0.5738095238095238,0.7931034482758621
18808,TSPAN12,CHL1,0.5738095238095238,0.7931034482758621
18809,ALDOB,APTX,0.5738095238095238,0.7931034482758621
18810,TNFRSF10B,ERICH5,0.5738095238095238,0.7931034482758621
18811,ALDOB,ZNF397,0.5738095238095238,0.7931034482758621
18812,ELFN1,FAM209B,0.5738095238095238,0.7931034482758621
18813,PRIMA1,SLC23A3,0.5738095238095238,0.7931034482758621
18814,MLPH,MTG2,0.5738095238095238,0.7931034482758621
18815,MLPH,PCYT2,0.5738095238095238,0.7931034482758621
18816,MLPH,TMEM184A,0.5738095238095238,0.7931034482758621
18817,LINC00993,GABRA2,0.5738095238095238,0.7931034482758621
18818,EPHA2-AS1,GABRA2,0.5738095238095238,0.7931034482758621
18819,MLPH,H2AC14,0.5738095238095238,0.7931034482758621
18820,MLPH,MPV17L2,0.5738095238095238,0.7931034482758621
18821,HTR5A,RASSF10,0.5738095238095238,0.7931034482758621
18822,MLPH,TRUB2,0.5738095238095238,0.7931034482758621
18823,MLPH,ZNF132,0.5738095238095238,0.7931034482758621
18824,MBD3L2,GABRA2,0.5738095238095238,0.7931034482758621
18825,MLPH,ARMC5,0.5738095238095238,0.7931034482758621
18826,LYPD8,GABRA2,0.5738095238095238,0.7931034482758621
18827,MLPH,PLEKHM2,0.5738095238095238,0.7931034482758621
18828,MLPH,DBET,0.5738095238095238,0.7931034482758621
18829,SLC12A5,ZMAT4,0.5738095238095238,0.7931034482758621
18830,TIAM1,TGFBR3,0.5738095238095238,0.7931034482758621
18831,ELFN1,FUT5,0.5738095238095238,0.7931034482758621
18832,MAP3K14-AS1,RASSF10,0.5761904761904763,0.7931034482758621
18833,PRIMA1,ABLIM3,0.5738095238095238,0.7931034482758621
18834,UHRF1,PRODH,0.5738095238095238,0.7931034482758621
18835,BTN3A1,ASCL2,0.5738095238095238,0.7931034482758621
18836,PRIMA1,MCM5,0.5738095238095238,0.7931034482758621
18837,IL17C,RASSF10,0.5738095238095238,0.7931034482758621
18838,PRIMA1,NKAPL,0.5738095238095238,0.7931034482758621
18839,PRIMA1,GUCY2D,0.5738095238095238,0.7931034482758621
18840,SNORD1C,PPP1R1A,0.5738095238095238,0.7931034482758621
18841,PRIMA1,PHLDB3,0.5738095238095238,0.7931034482758621
18842,TMEM187,TMEM37,0.5738095238095238,0.7931034482758621
18843,PRIMA1,RILP,0.5738095238095238,0.7931034482758621
18844,DOCK5,FFAR4,0.5738095238095238,0.7931034482758621
18845,PRIMA1,CAPN10-DT,0.5738095238095238,0.7931034482758621
18846,CCNJL,TAFA4,0.5738095238095238,0.7931034482758621
18847,PRIMA1,LOC91450,0.5738095238095238,0.7931034482758621
18848,CLDN11,GABRB2,0.5738095238095238,0.7931034482758621
18849,REC114,RASSF10,0.5738095238095238,0.7931034482758621
18850,MTRR,ARG2,0.5738095238095238,0.7931034482758621
18851,PHF24,RASSF10,0.5738095238095238,0.7931034482758621
18852,NLN,ASCL2,0.5738095238095238,0.7931034482758621
18853,TOPBP1,TMEM37,0.5738095238095238,0.7931034482758621
18854,NDUFB11,ARG2,0.5738095238095238,0.7931034482758621
18855,PRIMA1,C16orf74,0.5738095238095238,0.7931034482758621
18856,PRSS50,HCN4,0.5738095238095238,0.7931034482758621
18857,LOC101927839,GABRA2,0.5738095238095238,0.7931034482758621
18858,GUCY2F,GABRA2,0.5738095238095238,0.7931034482758621
18859,PRIMA1,RAB33A,0.5738095238095238,0.7931034482758621
18860,PRIMA1,FAM83B,0.5738095238095238,0.7931034482758621
18861,PRIMA1,LOC554206,0.5738095238095238,0.7931034482758621
18862,ATP2B4,TMEM37,0.5738095238095238,0.7931034482758621
18863,PRIMA1,SELPLG,0.5738095238095238,0.7931034482758621
18864,KRT84,GABRA2,0.5738095238095238,0.7931034482758621
18865,PRIMA1,OBSCN-AS1,0.5738095238095238,0.7931034482758621
18866,PRIMA1,LAMTOR5-AS1,0.5738095238095238,0.7931034482758621
18867,SNORD1A,PPP1R1A,0.5738095238095238,0.7931034482758621
18868,PRIMA1,KCNE2,0.5738095238095238,0.7931034482758621
18869,TMEM38A,NKX6-1,0.5738095238095238,0.7931034482758621
18870,IFRD1,RASGRP1,0.5738095238095238,0.7931034482758621
18871,ATP5IF1,ARG2,0.5738095238095238,0.7931034482758621
18872,SLC25A2,GABRA2,0.5738095238095238,0.7931034482758621
18873,PRIMA1,UNC93B1,0.5738095238095238,0.7931034482758621
18874,PRIMA1,LHB,0.5738095238095238,0.7931034482758621
18875,PRIMA1,ELAVL3,0.5738095238095238,0.7931034482758621
18876,SIAE,ENDOD1,0.5738095238095238,0.7931034482758621
18877,RYR2,HCN4,0.5738095238095238,0.7931034482758621
18878,BCS1L,TMEM37,0.5738095238095238,0.7931034482758621
18879,MLPH,TRIB3,0.5738095238095238,0.7931034482758621
18880,SLAMF9,GABRA2,0.5738095238095238,0.7931034482758621
18881,MLPH,RASSF1,0.5738095238095238,0.7931034482758621
18882,DYNC1H1,RASGRP1,0.5738095238095238,0.7931034482758621
18883,MLPH,MINDY2-DT,0.5738095238095238,0.7931034482758621
18884,SPMIP5,RASSF10,0.5738095238095238,0.7931034482758621
18885,ELFN1,C15orf62,0.5738095238095238,0.7931034482758621
18886,MLPH,FAHD2B,0.5738095238095238,0.7931034482758621
18887,TREML2,GABRA2,0.5738095238095238,0.7931034482758621
18888,UBN2,HS6ST2,0.5738095238095238,0.7931034482758621
18889,GRIK1-AS1,RASSF10,0.5738095238095238,0.7931034482758621
18890,MLPH,PRDM11,0.5738095238095238,0.7931034482758621
18891,ATG4A,MED27,0.5738095238095238,0.7931034482758621
18892,FAM169A,HS6ST2,0.5738095238095238,0.7931034482758621
18893,ELFN1,ATP11A-AS1,0.5738095238095238,0.7931034482758621
18894,EML6,TMEM37,0.5738095238095238,0.7931034482758621
18895,ELFN1,SSC4D,0.5738095238095238,0.7931034482758621
18896,DLD,ARG2,0.5738095238095238,0.7931034482758621
18897,IFT172,HS6ST2,0.5738095238095238,0.7931034482758621
18898,IFT172,TMEM37,0.5738095238095238,0.7931034482758621
18899,LINC01883,GABRA2,0.5738095238095238,0.7931034482758621
18900,TXN,RASGRP1,0.5738095238095238,0.7931034482758621
18901,SNHG16,PPP1R1A,0.5738095238095238,0.7931034482758621
18902,PRIMA1,ASB14,0.5738095238095238,0.7931034482758621
18903,IKZF5,TMEM37,0.5738095238095238,0.7931034482758621
18904,RHBDL3,C1QTNF2,0.5738095238095238,0.7931034482758621
18905,LINC01101,GABRA2,0.5738095238095238,0.7931034482758621
18906,PRIMA1,CGB1,0.5738095238095238,0.7931034482758621
18907,MLPH,TRMT61A,0.5738095238095238,0.7931034482758621
18908,MLPH,C1QL1,0.5738095238095238,0.7931034482758621
18909,MLPH,DNLZ,0.5738095238095238,0.7931034482758621
18910,MLPH,TMEM38A,0.5738095238095238,0.7931034482758621
18911,SLC14A2-AS1,GABRA2,0.5738095238095238,0.7931034482758621
18912,ELFN1,SPC24,0.5738095238095238,0.7931034482758621
18913,SEMA4B,ASCL2,0.5738095238095238,0.7931034482758621
18914,SNX31,GABRA2,0.5738095238095238,0.7931034482758621
18915,KIF23-AS1,GABRA2,0.5738095238095238,0.7931034482758621
18916,TRIAP1,ARG2,0.5738095238095238,0.7931034482758621
18917,LINC00475,SLC2A2,0.5738095238095238,0.7931034482758621
18918,TVP23B,ARG2,0.5738095238095238,0.7931034482758621
18919,ALDOB,FHDC1,0.5738095238095238,0.7931034482758621
18920,ATP13A3-DT,RASSF10,0.5738095238095238,0.7931034482758621
18921,CDH10,SNX9,0.5738095238095238,0.7931034482758621
18922,LIMD2,HCN4,0.5738095238095238,0.7931034482758621
18923,TUNAR,CLTRN,0.5738095238095238,0.7931034482758621
18924,ZNF274,ASCL2,0.5738095238095238,0.7931034482758621
18925,GPR55,RASSF10,0.5738095238095238,0.7931034482758621
18926,PEX14,ASCL2,0.5738095238095238,0.7931034482758621
18927,MICU3,ASCL2,0.5738095238095238,0.7931034482758621
18928,MAN2A1,RASGRP1,0.5738095238095238,0.7931034482758621
18929,COG5,CLTRN,0.5738095238095238,0.7931034482758621
18930,LOC101928274,ASCL2,0.5738095238095238,0.7931034482758621
18931,SSBP4,ASCL2,0.5738095238095238,0.7931034482758621
18932,UBE2Q2,CLTRN,0.5738095238095238,0.7931034482758621
18933,SLC25A36,ARG2,0.5738095238095238,0.7931034482758621
18934,ACBD5,CLTRN,0.5738095238095238,0.7931034482758621
18935,ENDOG,ASCL2,0.5738095238095238,0.7931034482758621
18936,PRIMA1,UNC13D,0.5738095238095238,0.7931034482758621
18937,PIGL,ASCL2,0.5738095238095238,0.7931034482758621
18938,TMEM44,HCN4,0.5738095238095238,0.7931034482758621
18939,DKK3,COMMD9,0.5738095238095238,0.7931034482758621
18940,VSIG10,ASCL2,0.5738095238095238,0.7931034482758621
18941,ALDOB,SLC37A3,0.5738095238095238,0.7931034482758621
18942,DHRS13,ASCL2,0.5738095238095238,0.7931034482758621
18943,DKK3,CALCOCO2,0.5738095238095238,0.7931034482758621
18944,PRIMA1,SH2D3A,0.5738095238095238,0.7931034482758621
18945,PRIMA1,SPI1,0.5738095238095238,0.7931034482758621
18946,USP7,RASGRP1,0.5738095238095238,0.7931034482758621
18947,AK4,SLC25A21-AS1,0.5738095238095238,0.7931034482758621
18948,DKK3,FAM167A,0.5738095238095238,0.7931034482758621
18949,GLRX,RTL5,0.5738095238095238,0.7931034482758621
18950,SEC63,ARG2,0.5738095238095238,0.7931034482758621
18951,DKK3,SS18L1,0.5738095238095238,0.7931034482758621
18952,FAM27E2,ASCL2,0.5738095238095238,0.7931034482758621
18953,PCDHB15,HCN4,0.5738095238095238,0.7931034482758621
18954,IGSF9,RASSF10,0.5738095238095238,0.7931034482758621
